Running Env Steps,Real Det Return,Itration,Running Forward KL,Running Update Time,Real Sto Return,Reward Loss,Running Reverse KL,q,clip,folder,episode,environment,seed
405000,3256.09,81,13.6178,81,3137.88,-113.4623565673828,11.9313,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,405000,Hopper-v5,42
410000,3273.67,82,13.1574,82,3268.38,-106.8733367919922,11.9221,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,410000,Hopper-v5,42
415000,3311.64,83,13.2991,83,3303.65,-80.4642105102539,12.6356,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,415000,Hopper-v5,42
420000,3273.92,84,12.9826,84,3088.17,-81.07829284667969,12.1796,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,420000,Hopper-v5,42
425000,3216.1,85,13.1076,85,2902.11,-91.37061309814452,11.3474,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,425000,Hopper-v5,42
430000,3298.25,86,13.0046,86,3256.62,-85.20716094970703,11.6226,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,430000,Hopper-v5,42
435000,3248.47,87,13.119,87,3162.16,-92.19854736328124,11.5945,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,435000,Hopper-v5,42
440000,3375.07,88,12.866,88,3358.14,-71.1839828491211,12.4986,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,440000,Hopper-v5,42
445000,3324.48,89,12.8827,89,3327.59,-93.42670440673828,12.6423,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,445000,Hopper-v5,42
450000,3321.79,90,12.5287,90,3306.03,-80.17611694335938,12.051,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,450000,Hopper-v5,42
455000,3265.2,91,12.1587,91,3172.92,-90.14207458496094,11.456,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,455000,Hopper-v5,42
460000,3331.27,92,10.9634,92,3202.39,-82.1067123413086,10.8147,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,460000,Hopper-v5,42
465000,3287.46,93,12.0162,93,3300.15,-93.49745178222656,11.3231,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,465000,Hopper-v5,42
470000,3323.22,94,12.2766,94,3309.39,-87.19557189941406,12.4336,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,470000,Hopper-v5,42
475000,3451.32,95,13.5489,95,3409.99,-92.10228729248048,12.9319,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,475000,Hopper-v5,42
480000,3351.55,96,11.93,96,3337.67,-90.25484466552734,11.3952,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,480000,Hopper-v5,42
485000,3376.47,97,11.5047,97,3359.55,-96.20735168457033,10.941,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,485000,Hopper-v5,42
490000,3392.0,98,11.5087,98,3364.37,-92.0361557006836,11.5958,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,490000,Hopper-v5,42
495000,3377.7,99,11.7346,99,3340.71,-81.44265747070312,12.1003,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,495000,Hopper-v5,42
500000,3397.09,100,12.4295,100,3361.54,-90.73883056640624,11.8696,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,500000,Hopper-v5,42
505000,3357.13,101,11.5789,101,3346.47,-95.62447357177734,11.2574,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,505000,Hopper-v5,42
510000,3383.02,102,11.6252,102,2820.78,-117.18785858154295,11.626,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,510000,Hopper-v5,42
515000,3396.76,103,11.6488,103,3315.18,-95.57500457763672,11.1541,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,515000,Hopper-v5,42
520000,3400.56,104,11.6622,104,3352.01,-88.0205307006836,10.8843,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,520000,Hopper-v5,42
525000,3460.87,105,12.3352,105,2970.0,-138.87245178222656,11.5337,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,525000,Hopper-v5,42
530000,3406.13,106,11.7593,106,3044.3,-101.90850830078124,11.7191,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,530000,Hopper-v5,42
535000,3408.36,107,11.5597,107,3389.68,-97.6546401977539,12.3958,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,535000,Hopper-v5,42
540000,3376.97,108,11.6703,108,3364.32,-90.30604553222656,11.1405,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,540000,Hopper-v5,42
545000,3426.81,109,12.0899,109,3302.47,-113.15116119384766,10.8606,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,545000,Hopper-v5,42
550000,3382.58,110,11.1582,110,3070.81,-107.80918884277344,10.0718,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,550000,Hopper-v5,42
555000,3408.68,111,12.1351,111,3314.92,-117.2003173828125,11.8583,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,555000,Hopper-v5,42
560000,3396.59,112,12.8685,112,3353.04,-146.67144775390625,11.3494,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,560000,Hopper-v5,42
565000,3059.05,113,12.1904,113,3004.98,-111.55280303955078,9.6999,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,565000,Hopper-v5,42
570000,3404.18,114,11.8472,114,2778.16,-159.2567596435547,10.3453,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,570000,Hopper-v5,42
575000,3425.87,115,11.485,115,3430.33,-115.02423858642578,11.8215,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,575000,Hopper-v5,42
580000,3406.16,116,9.9646,116,3318.11,-95.7371597290039,9.2773,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,580000,Hopper-v5,42
585000,3417.2,117,11.6753,117,2834.01,-130.9860076904297,10.3041,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,585000,Hopper-v5,42
590000,3433.7,118,12.1024,118,3314.35,-107.43311309814452,11.7468,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,590000,Hopper-v5,42
595000,3335.46,119,12.0675,119,2407.85,-136.00852966308594,10.7607,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,595000,Hopper-v5,42
600000,3393.42,120,11.0017,120,3133.18,-113.3780517578125,10.0498,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,600000,Hopper-v5,42
605000,3412.95,121,10.9818,121,3225.5,-109.28863525390624,11.0182,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,605000,Hopper-v5,42
610000,2961.33,122,12.8619,122,2681.71,-220.95188903808597,12.2056,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,610000,Hopper-v5,42
615000,3392.64,123,12.1734,123,3353.49,-135.72227478027344,11.4036,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,615000,Hopper-v5,42
620000,3402.58,124,11.1516,124,3213.99,-124.7399444580078,9.6826,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,620000,Hopper-v5,42
625000,3445.31,125,12.1762,125,3394.48,-122.39968872070312,11.953,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,625000,Hopper-v5,42
630000,3430.7,126,10.5082,126,3404.65,-114.6190185546875,10.9926,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,630000,Hopper-v5,42
635000,3437.27,127,11.3949,127,3346.4,-143.97036743164062,11.9769,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,635000,Hopper-v5,42
640000,3399.52,128,11.1402,128,3212.68,-161.92120361328125,10.4187,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,640000,Hopper-v5,42
645000,3406.27,129,12.3514,129,3334.42,-138.71714782714844,11.3005,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,645000,Hopper-v5,42
650000,3389.18,130,10.8472,130,3225.08,-138.4204864501953,10.1821,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,650000,Hopper-v5,42
655000,3389.4,131,11.4756,131,2838.06,-140.831298828125,10.7808,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,655000,Hopper-v5,42
660000,3454.33,132,11.2721,132,2977.0,-158.36322021484375,10.6883,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,660000,Hopper-v5,42
665000,1479.52,133,12.2493,133,1885.08,-217.146728515625,11.7866,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,665000,Hopper-v5,42
670000,3408.4,134,11.8006,134,3127.8,-154.63619995117188,11.371,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,670000,Hopper-v5,42
675000,3430.39,135,10.8219,135,3137.82,-143.70396423339844,10.6536,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,675000,Hopper-v5,42
680000,3411.72,136,11.8151,136,2873.5,-178.59121704101562,11.0209,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,680000,Hopper-v5,42
685000,3280.43,137,12.0613,137,2683.81,-232.5625457763672,12.5012,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,685000,Hopper-v5,42
690000,3416.42,138,11.7074,138,2680.07,-239.3818206787109,11.8546,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,690000,Hopper-v5,42
695000,3394.3,139,11.6689,139,3295.23,-150.27452087402344,11.6446,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,695000,Hopper-v5,42
700000,3426.62,140,12.9657,140,2960.5,-237.8956451416016,12.2915,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,700000,Hopper-v5,42
705000,3386.29,141,11.3858,141,3366.05,-184.2041931152344,11.0993,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,705000,Hopper-v5,42
710000,3373.8,142,11.5177,142,3283.32,-151.43307495117188,10.6521,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,710000,Hopper-v5,42
715000,3431.51,143,11.8542,143,3217.53,-179.82965087890625,11.0442,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,715000,Hopper-v5,42
720000,3451.36,144,11.8736,144,3417.9,-160.18470764160156,11.3646,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,720000,Hopper-v5,42
725000,3427.06,145,11.1406,145,3218.97,-173.95347595214844,10.1911,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,725000,Hopper-v5,42
730000,3455.22,146,11.919,146,3210.15,-215.6117248535156,11.3152,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,730000,Hopper-v5,42
735000,3451.35,147,13.1565,147,2792.77,-255.10174560546875,12.0313,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,735000,Hopper-v5,42
740000,3370.56,148,10.1029,148,3288.48,-138.9585723876953,10.3587,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,740000,Hopper-v5,42
745000,3454.71,149,12.0182,149,2989.53,-201.7067108154297,10.9788,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,745000,Hopper-v5,42
750000,3444.9,150,11.2651,150,3168.17,-174.0882110595703,10.7082,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,750000,Hopper-v5,42
755000,3402.33,151,10.5011,151,3122.3,-159.37899780273438,10.4072,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,755000,Hopper-v5,42
760000,3414.69,152,11.5101,152,3316.6,-176.1732635498047,11.6004,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,760000,Hopper-v5,42
765000,3422.96,153,10.7286,153,3343.13,-173.0567169189453,10.5002,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,765000,Hopper-v5,42
770000,3422.92,154,11.2475,154,3394.22,-185.6977996826172,10.7979,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,770000,Hopper-v5,42
775000,3429.26,155,11.316,155,3201.63,-168.61122131347656,10.9278,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,775000,Hopper-v5,42
780000,3448.51,156,12.1336,156,3094.34,-224.4169769287109,11.1412,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,780000,Hopper-v5,42
785000,3413.69,157,11.4187,157,3272.75,-217.39659118652344,10.656,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,785000,Hopper-v5,42
790000,3397.48,158,10.8384,158,3130.79,-190.3171539306641,10.1541,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,790000,Hopper-v5,42
795000,3443.99,159,10.7428,159,3131.97,-179.66860961914062,10.3062,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,795000,Hopper-v5,42
800000,3449.05,160,11.3576,160,3426.21,-198.09182739257807,11.3906,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,800000,Hopper-v5,42
805000,3445.49,161,11.3117,161,3089.13,-187.38121032714844,10.9938,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,805000,Hopper-v5,42
810000,3227.67,162,11.1222,162,1993.38,-234.53805541992188,10.6469,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,810000,Hopper-v5,42
815000,3441.48,163,11.6235,163,3282.27,-204.19708251953125,11.9961,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,815000,Hopper-v5,42
820000,3444.26,164,11.5325,164,2659.13,-264.8347473144531,11.6798,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,820000,Hopper-v5,42
825000,3414.5,165,11.364,165,2926.22,-254.45159912109372,11.6781,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,825000,Hopper-v5,42
830000,3278.9,166,12.1562,166,2564.54,-301.5303649902344,12.4863,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,830000,Hopper-v5,42
835000,3434.92,167,12.7949,167,3384.26,-235.0904083251953,11.8723,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,835000,Hopper-v5,42
840000,3442.97,168,10.9338,168,3278.02,-212.71961975097656,10.2843,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,840000,Hopper-v5,42
845000,3443.96,169,11.2457,169,3276.74,-204.6222076416016,11.9176,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,845000,Hopper-v5,42
850000,3403.71,170,10.5067,170,3358.75,-181.10675048828125,10.7167,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,850000,Hopper-v5,42
855000,3469.57,171,11.0416,171,3282.24,-219.8536071777344,10.0164,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,855000,Hopper-v5,42
860000,3435.0,172,10.7936,172,3348.35,-207.6652374267578,11.024,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,860000,Hopper-v5,42
865000,3451.99,173,11.136,173,3269.88,-250.7447967529297,10.9975,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,865000,Hopper-v5,42
870000,3432.74,174,11.5633,174,3370.38,-249.48719787597656,11.3429,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,870000,Hopper-v5,42
875000,3502.97,175,12.9078,175,2745.61,-320.99468994140625,12.6426,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,875000,Hopper-v5,42
880000,3424.0,176,9.6213,176,3382.42,-172.88848876953125,9.3583,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,880000,Hopper-v5,42
885000,3423.42,177,11.1936,177,3200.33,-212.0616455078125,10.6978,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,885000,Hopper-v5,42
890000,3435.11,178,13.5164,178,2963.2,-333.07879638671875,12.6398,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,890000,Hopper-v5,42
895000,3446.42,179,11.3341,179,3033.92,-312.85064697265625,11.3339,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,895000,Hopper-v5,42
900000,3398.35,180,10.4986,180,3098.29,-202.0445709228516,10.2342,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,900000,Hopper-v5,42
905000,3412.84,181,12.1371,181,3003.72,-262.9471130371094,11.4233,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,905000,Hopper-v5,42
910000,3421.35,182,10.9598,182,3358.66,-250.82557678222656,11.1216,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,910000,Hopper-v5,42
915000,3394.47,183,11.2946,183,3370.18,-223.5880126953125,11.008,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,915000,Hopper-v5,42
920000,3390.99,184,11.6895,184,3195.27,-242.6320953369141,10.8619,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,920000,Hopper-v5,42
925000,3413.23,185,10.8771,185,3379.04,-226.4458465576172,10.4875,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,925000,Hopper-v5,42
930000,3483.74,186,12.5756,186,3212.5,-270.61553955078125,11.8282,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,930000,Hopper-v5,42
935000,3435.34,187,10.9648,187,2705.78,-309.0041198730469,10.5047,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,935000,Hopper-v5,42
940000,3492.9,188,11.3688,188,3036.82,-244.8309326171875,11.6077,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,940000,Hopper-v5,42
945000,3406.25,189,10.2829,189,3381.52,-210.005615234375,10.461,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,945000,Hopper-v5,42
950000,3462.62,190,10.7513,190,2860.34,-273.8813781738281,9.9507,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,950000,Hopper-v5,42
955000,3459.6,191,12.5967,191,3417.72,-293.5354919433594,12.8104,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,955000,Hopper-v5,42
960000,3467.15,192,11.3973,192,3425.93,-254.58404541015625,11.4871,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,960000,Hopper-v5,42
965000,3487.53,193,11.0492,193,3471.17,-264.49615478515625,11.2861,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,965000,Hopper-v5,42
970000,3457.55,194,11.0149,194,3416.72,-231.62203979492188,11.1664,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,970000,Hopper-v5,42
975000,3475.58,195,10.4664,195,3438.36,-273.4326477050781,10.2439,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,975000,Hopper-v5,42
980000,3455.21,196,9.8967,196,3405.11,-249.9805145263672,10.545,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,980000,Hopper-v5,42
985000,3440.97,197,10.6835,197,2786.59,-266.2742614746094,11.5401,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,985000,Hopper-v5,42
990000,3462.92,198,10.3737,198,3039.68,-279.2850646972656,9.9766,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,990000,Hopper-v5,42
995000,3475.61,199,10.3711,199,3421.6,-282.6841735839844,10.6193,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_48_q4_seed42_qstd50.0,995000,Hopper-v5,42
0,187.84,0,27.0646,0,188.14,93.18766021728516,18.5091,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,0,Hopper-v5,789
5000,245.3,1,25.6242,1,235.84,119.40316009521484,32.0353,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,5000,Hopper-v5,789
10000,231.65,2,25.2651,2,234.14,129.64341735839844,44.2167,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,10000,Hopper-v5,789
15000,267.55,3,25.9977,3,265.93,67.53788757324219,25.9261,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,15000,Hopper-v5,789
20000,361.01,4,24.7089,4,307.92,98.58323669433594,58.8261,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,20000,Hopper-v5,789
25000,339.96,5,23.5656,5,332.54,90.58869934082033,64.1802,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,25000,Hopper-v5,789
30000,353.29,6,23.5277,6,343.27,75.09806060791016,49.7894,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,30000,Hopper-v5,789
35000,376.38,7,22.5987,7,374.32,64.1107177734375,59.2968,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,35000,Hopper-v5,789
40000,408.89,8,21.9296,8,399.59,52.04425048828125,63.5647,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,40000,Hopper-v5,789
45000,390.83,9,21.8612,9,464.03,2.01151704788208,32.7168,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,45000,Hopper-v5,789
50000,497.5,10,20.6609,10,472.21,23.9970645904541,31.1711,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,50000,Hopper-v5,789
55000,461.69,11,22.9389,11,496.35,-27.141414642333984,40.8623,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,55000,Hopper-v5,789
60000,472.81,12,21.3455,12,480.97,-33.81200408935547,44.8173,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,60000,Hopper-v5,789
65000,472.67,13,22.9562,13,437.16,-36.870731353759766,51.1669,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,65000,Hopper-v5,789
70000,552.39,14,21.2775,14,505.21,-65.79315948486328,67.8495,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_46_q1_seed789_qstd1.0,70000,Hopper-v5,789
